host_id,host_since,host_is_superhost,update,start_month,host_duration
22647318,2014-10-17,f,2019-05-31,10.0,1687.0
157959474,2017-11-08,f,2019-05-31,11.0,569.0
211544064,2018-08-24,f,2019-05-31,8.0,280.0
3105646,2012-07-30,f,2019-05-31,7.0,2496.0
7177029,2013-06-29,f,2019-05-31,6.0,2162.0
7359159,2013-07-08,f,2019-05-31,7.0,2153.0
11543921,2014-01-22,f,2019-05-31,1.0,1955.0
78343357,2016-06-17,f,2019-05-31,6.0,1078.0
225924523,2018-11-15,f,2019-05-31,11.0,197.0
138398089,2017-07-03,t,2019-05-31,7.0,697.0
29594708,2015-03-18,f,2019-05-31,3.0,1535.0
225181629,2018-11-11,f,2019-05-31,11.0,201.0
125908136,2017-04-14,f,2019-05-31,4.0,777.0
41039423,2015-08-10,f,2019-05-31,8.0,1390.0
229395038,2018-12-06,t,2019-05-31,12.0,176.0
59894416,2016-02-22,t,2019-05-31,2.0,1194.0
7506058,2013-07-15,f,2019-05-31,7.0,2146.0
52972375,2016-01-01,t,2019-05-31,1.0,1246.0
192905335,2018-06-01,t,2019-05-31,6.0,364.0
57308515,2016-02-03,f,2019-05-31,2.0,1213.0
57308515,2016-02-03,f,2019-05-31,2.0,1213.0
57308515,2016-02-03,f,2019-05-31,2.0,1213.0
206680620,2018-08-01,f,2019-05-31,8.0,303.0
1873431,2012-03-06,t,2019-05-31,3.0,2642.0
212460828,2018-08-29,f,2019-05-31,8.0,275.0
1911957,2012-03-12,f,2019-05-31,3.0,2636.0
225924523,2018-11-15,f,2019-05-31,11.0,197.0
225924523,2018-11-15,f,2019-05-31,11.0,197.0
225924523,2018-11-15,f,2019-05-31,11.0,197.0
225924523,2018-11-15,f,2019-05-31,11.0,197.0
225924523,2018-11-15,f,2019-05-31,11.0,197.0
137535245,2017-06-28,f,2019-05-31,6.0,702.0
109902917,2017-01-04,f,2019-05-31,1.0,877.0
579290,2011-05-11,f,2019-05-31,5.0,2942.0
40416508,2015-08-03,t,2019-05-31,8.0,1397.0
60233175,2016-02-24,t,2019-05-31,2.0,1192.0
28017307,2015-02-19,f,2019-05-31,2.0,1562.0
109638288,2017-01-03,f,2019-05-31,1.0,878.0
96262109,2016-09-22,f,2019-05-31,9.0,981.0
1642013,2015-06-15,t,2019-05-31,6.0,1446.0
83837967,2016-07-15,f,2019-05-31,7.0,1050.0
43883694,2015-09-10,f,2019-05-31,9.0,1359.0
1145368,2011-09-12,f,2019-05-31,9.0,2818.0
34155521,2015-05-25,f,2019-05-31,5.0,1467.0
11763615,2014-01-29,f,2019-05-31,1.0,1948.0
10407811,2013-12-03,f,2019-05-31,12.0,2005.0
7897050,2013-08-02,t,2019-05-31,8.0,2128.0
106764854,2016-12-09,t,2019-05-31,12.0,903.0
9929000,2013-11-10,t,2019-05-31,11.0,2028.0
2252375,2012-04-29,t,2019-05-31,4.0,2588.0
7954095,2013-08-05,f,2019-05-31,8.0,2125.0
1026656,2011-08-27,f,2019-05-31,8.0,2834.0
71377364,2016-05-10,f,2019-05-31,5.0,1116.0
3483711,2012-09-05,f,2019-05-31,9.0,2459.0
609032,2011-05-21,t,2019-05-31,5.0,2932.0
609032,2011-05-21,t,2019-05-31,5.0,2932.0
226833445,2018-11-21,f,2019-05-31,11.0,191.0
226519462,2018-11-19,t,2019-05-31,11.0,193.0
47281194,2015-10-23,f,2019-05-31,10.0,1316.0
226833445,2018-11-21,f,2019-05-31,11.0,191.0
230223234,2018-12-11,t,2019-05-31,12.0,171.0
24532257,2014-12-05,t,2019-05-31,12.0,1638.0
3323899,2012-08-20,f,2019-05-31,8.0,2475.0
230144042,2018-12-11,f,2019-05-31,12.0,171.0
4668420,2013-01-11,f,2019-05-31,1.0,2331.0
140917675,2017-07-17,f,2019-05-31,7.0,683.0
7954095,2013-08-05,f,2019-05-31,8.0,2125.0
230416490,2018-12-12,f,2019-05-31,12.0,170.0
57308515,2016-02-03,f,2019-05-31,2.0,1213.0
182821131,2018-04-06,f,2019-05-31,4.0,420.0
183791506,2018-04-11,f,2019-05-31,4.0,415.0
223059725,2018-10-28,f,2019-05-31,10.0,215.0
104309976,2016-11-19,t,2019-05-31,11.0,923.0
16449314,2014-06-06,f,2019-05-31,6.0,1820.0
118565935,2017-02-28,f,2019-05-31,2.0,822.0
19851479,2014-08-11,t,2019-05-31,8.0,1754.0
44214641,2015-09-14,f,2019-05-31,9.0,1355.0
35799585,2015-06-14,t,2019-05-31,6.0,1447.0
230396092,2018-12-12,f,2019-05-31,12.0,170.0
230396092,2018-12-12,f,2019-05-31,12.0,170.0
230398567,2018-12-12,f,2019-05-31,12.0,170.0
2536829,2012-06-03,f,2019-05-31,6.0,2553.0
230398567,2018-12-12,f,2019-05-31,12.0,170.0
10981379,2014-01-03,f,2019-05-31,1.0,1974.0
10981379,2014-01-03,f,2019-05-31,1.0,1974.0
134297974,2017-06-09,f,2019-05-31,6.0,721.0
3323899,2012-08-20,f,2019-05-31,8.0,2475.0
83194280,2016-07-12,f,2019-05-31,7.0,1053.0
156051190,2017-10-24,t,2019-05-31,10.0,584.0
7954095,2013-08-05,f,2019-05-31,8.0,2125.0
226833445,2018-11-21,f,2019-05-31,11.0,191.0
99280329,2016-10-11,f,2019-05-31,10.0,962.0
160863217,2017-12-01,f,2019-05-31,12.0,546.0
52463753,2015-12-27,t,2019-05-31,12.0,1251.0
4133516,2012-11-12,t,2019-05-31,11.0,2391.0
219500569,2018-10-08,f,2019-05-31,10.0,235.0
219500569,2018-10-08,f,2019-05-31,10.0,235.0
219500569,2018-10-08,f,2019-05-31,10.0,235.0
86131299,2016-07-26,f,2019-05-31,7.0,1039.0
214700344,2018-09-10,f,2019-05-31,9.0,263.0
214700344,2018-09-10,f,2019-05-31,9.0,263.0
138398089,2017-07-03,t,2019-05-31,7.0,697.0
224740875,2018-11-07,t,2019-05-31,11.0,205.0
44541923,2015-09-18,f,2019-05-31,9.0,1351.0
1739801,2012-02-12,t,2019-05-31,2.0,2665.0
1739801,2012-02-12,t,2019-05-31,2.0,2665.0
1739801,2012-02-12,t,2019-05-31,2.0,2665.0
1739801,2012-02-12,t,2019-05-31,2.0,2665.0
1739801,2012-02-12,t,2019-05-31,2.0,2665.0
1739801,2012-02-12,t,2019-05-31,2.0,2665.0
231206698,2018-12-17,f,2019-05-31,12.0,165.0
157959474,2017-11-08,f,2019-05-31,11.0,569.0
105626788,2016-11-29,f,2019-05-31,11.0,913.0
34999495,2015-06-04,f,2019-05-31,6.0,1457.0
162302332,2017-12-11,f,2019-05-31,12.0,536.0
225892637,2018-11-15,f,2019-05-31,11.0,197.0
109638288,2017-01-03,f,2019-05-31,1.0,878.0
109638288,2017-01-03,f,2019-05-31,1.0,878.0
177821967,2018-03-11,f,2019-05-31,3.0,446.0
230396092,2018-12-12,f,2019-05-31,12.0,170.0
219500569,2018-10-08,f,2019-05-31,10.0,235.0
219500569,2018-10-08,f,2019-05-31,10.0,235.0
219500569,2018-10-08,f,2019-05-31,10.0,235.0
12746476,2014-03-03,t,2019-05-31,3.0,1915.0
38610666,2015-07-15,f,2019-05-31,7.0,1416.0
21699229,2014-09-23,f,2019-05-31,9.0,1711.0
12952556,2014-03-09,t,2019-05-31,3.0,1909.0
226833445,2018-11-21,f,2019-05-31,11.0,191.0
69361523,2016-04-28,t,2019-05-31,4.0,1128.0
226833445,2018-11-21,f,2019-05-31,11.0,191.0
226833445,2018-11-21,f,2019-05-31,11.0,191.0
57308515,2016-02-03,f,2019-05-31,2.0,1213.0
21615285,2014-09-21,f,2019-05-31,9.0,1713.0
104309976,2016-11-19,t,2019-05-31,11.0,923.0
226833445,2018-11-21,f,2019-05-31,11.0,191.0
5634859,2013-03-26,f,2019-05-31,3.0,2257.0
165001249,2017-12-30,f,2019-05-31,12.0,517.0
152855446,2017-10-01,f,2019-05-31,10.0,607.0
121500207,2017-03-19,f,2019-05-31,3.0,803.0
108173626,2016-12-22,f,2019-05-31,12.0,890.0
29494997,2015-03-17,f,2019-05-31,3.0,1536.0
231800811,2018-12-21,f,2019-05-31,12.0,161.0
219500569,2018-10-08,f,2019-05-31,10.0,235.0
80582916,2016-06-28,f,2019-05-31,6.0,1067.0
35712312,2015-06-13,f,2019-05-31,6.0,1448.0
215862346,2018-09-17,t,2019-05-31,9.0,256.0
169758891,2018-01-24,f,2019-05-31,1.0,492.0
9485252,2013-10-17,f,2019-05-31,10.0,2052.0
26705983,2015-01-25,f,2019-05-31,1.0,1587.0
6726378,2013-06-03,f,2019-05-31,6.0,2188.0
75245380,2016-06-01,t,2019-05-31,6.0,1094.0
109902917,2017-01-04,f,2019-05-31,1.0,877.0
11211992,2014-01-11,f,2019-05-31,1.0,1966.0
68590263,2016-04-23,f,2019-05-31,4.0,1133.0
6984830,2013-06-18,t,2019-05-31,6.0,2173.0
66061222,2016-04-06,t,2019-05-31,4.0,1150.0
66061222,2016-04-06,t,2019-05-31,4.0,1150.0
66061222,2016-04-06,t,2019-05-31,4.0,1150.0
109196395,2016-12-31,t,2019-05-31,12.0,881.0
10981379,2014-01-03,f,2019-05-31,1.0,1974.0
10981379,2014-01-03,f,2019-05-31,1.0,1974.0
232260837,2018-12-24,f,2019-05-31,12.0,158.0
192107757,2018-05-28,t,2019-05-31,5.0,368.0
37187748,2015-06-30,t,2019-05-31,6.0,1431.0
189850408,2018-05-16,f,2019-05-31,5.0,380.0
143208985,2017-07-29,f,2019-05-31,7.0,671.0
84502119,2016-07-18,t,2019-05-31,7.0,1047.0
214700344,2018-09-10,f,2019-05-31,9.0,263.0
177255565,2018-03-07,f,2019-05-31,3.0,450.0
232584023,2018-12-26,t,2019-05-31,12.0,156.0
11693089,2014-01-27,t,2019-05-31,1.0,1950.0
169758891,2018-01-24,f,2019-05-31,1.0,492.0
18675398,2014-07-22,t,2019-05-31,7.0,1774.0
814883,2011-07-13,t,2019-05-31,7.0,2879.0
66610690,2016-04-10,f,2019-05-31,4.0,1146.0
41872762,2015-08-19,f,2019-05-31,8.0,1381.0
37058846,2015-06-29,t,2019-05-31,6.0,1432.0
27177317,2015-02-03,f,2019-05-31,2.0,1578.0
189059500,2018-05-11,f,2019-05-31,5.0,385.0
232793979,2018-12-27,f,2019-05-31,12.0,155.0
3589481,2012-09-17,t,2019-05-31,9.0,2447.0
50405612,2015-12-02,f,2019-05-31,12.0,1276.0
147791278,2017-08-26,f,2019-05-31,8.0,643.0
3323899,2012-08-20,f,2019-05-31,8.0,2475.0
40976462,2015-08-09,f,2019-05-31,8.0,1391.0
124060715,2017-04-03,f,2019-05-31,4.0,788.0
15710,2009-05-03,f,2019-05-31,5.0,3680.0
97832348,2016-10-03,t,2019-05-31,10.0,970.0
59654572,2016-02-20,f,2019-05-31,2.0,1196.0
83349875,2016-07-12,t,2019-05-31,7.0,1053.0
9728130,2013-10-30,f,2019-05-31,10.0,2039.0
46725628,2015-10-16,f,2019-05-31,10.0,1323.0
365461,2011-01-27,f,2019-05-31,1.0,3046.0
43963245,2015-09-11,f,2019-05-31,9.0,1358.0
192383412,2018-05-29,f,2019-05-31,5.0,367.0
43883727,2015-09-10,f,2019-05-31,9.0,1359.0
579290,2011-05-11,f,2019-05-31,5.0,2942.0
44187288,2015-09-14,f,2019-05-31,9.0,1355.0
28023806,2015-02-19,t,2019-05-31,2.0,1562.0
1802999,2012-02-24,f,2019-05-31,2.0,2653.0
2091319,2012-04-08,f,2019-05-31,4.0,2609.0
40736461,2015-08-06,f,2019-05-31,8.0,1394.0
108152642,2016-12-22,f,2019-05-31,12.0,890.0
49068856,2015-11-15,f,2019-05-31,11.0,1293.0
104309976,2016-11-19,t,2019-05-31,11.0,923.0
220811201,2018-10-15,f,2019-05-31,10.0,228.0
233938578,2019-01-02,f,2019-05-31,1.0,149.0
232584023,2018-12-26,t,2019-05-31,12.0,156.0
177536385,2018-03-09,t,2019-05-31,3.0,448.0
177536385,2018-03-09,t,2019-05-31,3.0,448.0
20399110,2014-08-22,f,2019-05-31,8.0,1743.0
33217397,2015-05-12,t,2019-05-31,5.0,1480.0
234119904,2019-01-03,t,2019-05-31,1.0,148.0
234119904,2019-01-03,t,2019-05-31,1.0,148.0
3323899,2012-08-20,f,2019-05-31,8.0,2475.0
22647318,2014-10-17,f,2019-05-31,10.0,1687.0
21678160,2014-09-23,f,2019-05-31,9.0,1711.0
234145680,2019-01-03,f,2019-05-31,1.0,148.0
2032426,2012-03-29,f,2019-05-31,3.0,2619.0
86512868,2016-07-28,t,2019-05-31,7.0,1037.0
11800010,2014-01-30,f,2019-05-31,1.0,1947.0
33906224,2015-05-21,f,2019-05-31,5.0,1471.0
14366732,2014-04-16,f,2019-05-31,4.0,1871.0
223828901,2018-11-02,f,2019-05-31,11.0,210.0
41508427,2015-08-14,f,2019-05-31,8.0,1386.0
6917192,2013-06-14,f,2019-05-31,6.0,2177.0
69387001,2016-04-28,f,2019-05-31,4.0,1128.0
154346695,2017-10-12,t,2019-05-31,10.0,596.0
11365421,2014-01-16,t,2019-05-31,1.0,1961.0
188889559,2018-05-10,f,2019-05-31,5.0,386.0
138007575,2017-07-01,t,2019-05-31,7.0,699.0
23538977,2014-11-09,t,2019-05-31,11.0,1664.0
19574124,2014-08-06,f,2019-05-31,8.0,1759.0
3584400,2012-09-16,f,2019-05-31,9.0,2448.0
91979372,2016-08-26,f,2019-05-31,8.0,1008.0
76859357,2016-06-10,f,2019-05-31,6.0,1085.0
229630019,2018-12-07,f,2019-05-31,12.0,175.0
234613053,2019-01-05,f,2019-05-31,1.0,146.0
35836267,2015-06-15,f,2019-05-31,6.0,1446.0
74750365,2016-05-30,f,2019-05-31,5.0,1096.0
8881990,2013-09-16,f,2019-05-31,9.0,2083.0
234805238,2019-01-06,f,2019-05-31,1.0,145.0
1536513,2011-12-26,f,2019-05-31,12.0,2713.0
234825951,2019-01-06,f,2019-05-31,1.0,145.0
5484356,2013-03-16,f,2019-05-31,3.0,2267.0
182315641,2018-04-03,f,2019-05-31,4.0,423.0
158352576,2017-11-11,t,2019-05-31,11.0,566.0
17013472,2014-06-19,t,2019-05-31,6.0,1807.0
92374671,2016-08-29,t,2019-05-31,8.0,1005.0
968892,2011-08-14,f,2019-05-31,8.0,2847.0
1918269,2012-03-13,f,2019-05-31,3.0,2635.0
26705983,2015-01-25,f,2019-05-31,1.0,1587.0
154346695,2017-10-12,t,2019-05-31,10.0,596.0
235063526,2019-01-07,f,2019-05-31,1.0,144.0
2476440,2012-05-27,f,2019-05-31,5.0,2560.0
143969022,2017-08-02,f,2019-05-31,8.0,667.0
201399913,2018-07-10,t,2019-05-31,7.0,325.0
120136803,2017-03-10,f,2019-05-31,3.0,812.0
82586516,2016-07-09,f,2019-05-31,7.0,1056.0
93577395,2016-09-05,f,2019-05-31,9.0,998.0
234785372,2019-01-06,t,2019-05-31,1.0,145.0
234864782,2019-01-06,f,2019-05-31,1.0,145.0
3867072,2012-10-14,t,2019-05-31,10.0,2420.0
183536379,2018-04-10,f,2019-05-31,4.0,416.0
1815489,2012-02-26,f,2019-05-31,2.0,2651.0
235064636,2019-01-07,t,2019-05-31,1.0,144.0
12881572,2014-03-06,f,2019-05-31,3.0,1912.0
235247087,2019-01-08,f,2019-05-31,1.0,143.0
12881572,2014-03-06,f,2019-05-31,3.0,1912.0
12399486,2014-02-19,f,2019-05-31,2.0,1927.0
28698386,2015-03-03,f,2019-05-31,3.0,1550.0
152627133,2017-09-29,t,2019-05-31,9.0,609.0
37058846,2015-06-29,t,2019-05-31,6.0,1432.0
37058846,2015-06-29,t,2019-05-31,6.0,1432.0
235365077,2019-01-09,t,2019-05-31,1.0,142.0
235450287,2019-01-09,t,2019-05-31,1.0,142.0
235442024,2019-01-09,f,2019-05-31,1.0,142.0
104309976,2016-11-19,t,2019-05-31,11.0,923.0
235502130,2019-01-09,f,2019-05-31,1.0,142.0
122736105,2017-03-26,t,2019-05-31,3.0,796.0
122736105,2017-03-26,t,2019-05-31,3.0,796.0
37187748,2015-06-30,t,2019-05-31,6.0,1431.0
143969022,2017-08-02,f,2019-05-31,8.0,667.0
225616129,2018-11-13,f,2019-05-31,11.0,199.0
171130468,2018-02-01,t,2019-05-31,2.0,484.0
6984830,2013-06-18,t,2019-05-31,6.0,2173.0
33756791,2015-05-19,f,2019-05-31,5.0,1473.0
133012831,2017-06-01,f,2019-05-31,6.0,729.0
40406696,2015-08-03,f,2019-05-31,8.0,1397.0
39763294,2015-07-27,f,2019-05-31,7.0,1404.0
235442024,2019-01-09,f,2019-05-31,1.0,142.0
18253226,2014-07-17,t,2019-05-31,7.0,1779.0
152073638,2017-09-25,f,2019-05-31,9.0,613.0
235442024,2019-01-09,f,2019-05-31,1.0,142.0
4858014,2013-01-26,f,2019-05-31,1.0,2316.0
235442024,2019-01-09,f,2019-05-31,1.0,142.0
235442024,2019-01-09,f,2019-05-31,1.0,142.0
4912146,2013-01-30,f,2019-05-31,1.0,2312.0
214700344,2018-09-10,f,2019-05-31,9.0,263.0
118771276,2017-03-02,t,2019-05-31,3.0,820.0
118771276,2017-03-02,t,2019-05-31,3.0,820.0
224057251,2018-11-03,f,2019-05-31,11.0,209.0
118771276,2017-03-02,t,2019-05-31,3.0,820.0
166566095,2018-01-08,f,2019-05-31,1.0,508.0
20415157,2014-08-22,f,2019-05-31,8.0,1743.0
225616129,2018-11-13,f,2019-05-31,11.0,199.0
72729344,2016-05-18,f,2019-05-31,5.0,1108.0
235919312,2019-01-11,f,2019-05-31,1.0,140.0
221203984,2018-10-17,t,2019-05-31,10.0,226.0
22405303,2014-10-11,f,2019-05-31,10.0,1693.0
152627133,2017-09-29,t,2019-05-31,9.0,609.0
230223234,2018-12-11,t,2019-05-31,12.0,171.0
161724560,2017-12-07,t,2019-05-31,12.0,540.0
161724560,2017-12-07,t,2019-05-31,12.0,540.0
161724560,2017-12-07,t,2019-05-31,12.0,540.0
206253157,2018-07-30,t,2019-05-31,7.0,305.0
80576828,2016-06-28,t,2019-05-31,6.0,1067.0
109638288,2017-01-03,f,2019-05-31,1.0,878.0
11080628,2014-01-06,f,2019-05-31,1.0,1971.0
16977849,2014-06-19,f,2019-05-31,6.0,1807.0
19069769,2014-07-28,t,2019-05-31,7.0,1768.0
127530104,2017-04-25,t,2019-05-31,4.0,766.0
6273594,2013-05-07,f,2019-05-31,5.0,2215.0
16685320,2014-06-11,t,2019-05-31,6.0,1815.0
16567792,2014-06-09,f,2019-05-31,6.0,1817.0
16567792,2014-06-09,f,2019-05-31,6.0,1817.0
236347552,2019-01-13,f,2019-05-31,1.0,138.0
236380720,2019-01-13,f,2019-05-31,1.0,138.0
79399411,2016-06-23,f,2019-05-31,6.0,1072.0
129600178,2017-05-09,f,2019-05-31,5.0,752.0
140069833,2017-07-12,f,2019-05-31,7.0,688.0
176112292,2018-03-01,t,2019-05-31,3.0,456.0
2058671,2012-04-02,t,2019-05-31,4.0,2615.0
224740875,2018-11-07,t,2019-05-31,11.0,205.0
20481740,2014-08-24,f,2019-05-31,8.0,1741.0
2058671,2012-04-02,t,2019-05-31,4.0,2615.0
12355671,2014-02-18,f,2019-05-31,2.0,1928.0
9351502,2013-10-10,f,2019-05-31,10.0,2059.0
235104581,2019-01-07,t,2019-05-31,1.0,144.0
4133516,2012-11-12,t,2019-05-31,11.0,2391.0
230398817,2018-12-12,f,2019-05-31,12.0,170.0
236589480,2019-01-14,f,2019-05-31,1.0,137.0
155311562,2017-10-19,f,2019-05-31,10.0,589.0
134083514,2017-06-08,f,2019-05-31,6.0,722.0
219500569,2018-10-08,f,2019-05-31,10.0,235.0
219500569,2018-10-08,f,2019-05-31,10.0,235.0
219500569,2018-10-08,f,2019-05-31,10.0,235.0
219500569,2018-10-08,f,2019-05-31,10.0,235.0
219500569,2018-10-08,f,2019-05-31,10.0,235.0
219500569,2018-10-08,f,2019-05-31,10.0,235.0
97007344,2016-09-27,f,2019-05-31,9.0,976.0
30787515,2015-04-07,t,2019-05-31,4.0,1515.0
235119620,2019-01-07,f,2019-05-31,1.0,144.0
109904033,2017-01-04,t,2019-05-31,1.0,877.0
236684942,2019-01-15,f,2019-05-31,1.0,136.0
170465200,2018-01-28,f,2019-05-31,1.0,488.0
1646196,2012-01-24,f,2019-05-31,1.0,2684.0
170465200,2018-01-28,f,2019-05-31,1.0,488.0
152533086,2017-09-28,t,2019-05-31,9.0,610.0
35664446,2015-06-12,f,2019-05-31,6.0,1449.0
236868623,2019-01-15,f,2019-05-31,1.0,136.0
174553471,2018-02-21,f,2019-05-31,2.0,464.0
97429373,2016-09-30,f,2019-05-31,9.0,973.0
9796520,2013-11-03,f,2019-05-31,11.0,2035.0
52257035,2015-12-25,f,2019-05-31,12.0,1253.0
14269516,2014-04-14,f,2019-05-31,4.0,1873.0
210698540,2018-08-20,f,2019-05-31,8.0,284.0
62432951,2016-03-10,t,2019-05-31,3.0,1177.0
465009,2011-03-26,f,2019-05-31,3.0,2988.0
2390483,2012-05-16,f,2019-05-31,5.0,2571.0
21194570,2014-09-11,t,2019-05-31,9.0,1723.0
152043862,2017-09-25,f,2019-05-31,9.0,613.0
155311562,2017-10-19,f,2019-05-31,10.0,589.0
118771276,2017-03-02,t,2019-05-31,3.0,820.0
108744728,2016-12-27,f,2019-05-31,12.0,885.0
1153484,2011-09-13,f,2019-05-31,9.0,2817.0
76478888,2016-06-08,f,2019-05-31,6.0,1087.0
57308515,2016-02-03,f,2019-05-31,2.0,1213.0
237320252,2019-01-17,t,2019-05-31,1.0,134.0
237343350,2019-01-18,f,2019-05-31,1.0,133.0
8113244,2013-08-12,f,2019-05-31,8.0,2118.0
209495182,2018-08-14,t,2019-05-31,8.0,290.0
160722200,2017-11-30,f,2019-05-31,11.0,547.0
237444043,2019-01-18,f,2019-05-31,1.0,133.0
40945039,2015-08-09,f,2019-05-31,8.0,1391.0
4784584,2013-01-20,t,2019-05-31,1.0,2322.0
21194570,2014-09-11,t,2019-05-31,9.0,1723.0
65893687,2016-04-05,f,2019-05-31,4.0,1151.0
192726815,2018-05-31,f,2019-05-31,5.0,365.0
91288712,2016-08-22,t,2019-05-31,8.0,1012.0
6990924,2013-06-18,f,2019-05-31,6.0,2173.0
4995627,2013-02-06,t,2019-05-31,2.0,2305.0
237636566,2019-01-19,f,2019-05-31,1.0,132.0
95343504,2016-09-15,f,2019-05-31,9.0,988.0
237691055,2019-01-19,f,2019-05-31,1.0,132.0
162530035,2017-12-13,f,2019-05-31,12.0,534.0
109902917,2017-01-04,f,2019-05-31,1.0,877.0
109902917,2017-01-04,f,2019-05-31,1.0,877.0
109902917,2017-01-04,f,2019-05-31,1.0,877.0
109902917,2017-01-04,f,2019-05-31,1.0,877.0
109638288,2017-01-03,f,2019-05-31,1.0,878.0
136925094,2017-06-25,f,2019-05-31,6.0,705.0
95732180,2016-09-18,t,2019-05-31,9.0,985.0
739362,2011-06-24,t,2019-05-31,6.0,2898.0
14048808,2014-04-08,f,2019-05-31,4.0,1879.0
388671,2011-02-12,f,2019-05-31,2.0,3030.0
44184639,2015-09-14,f,2019-05-31,9.0,1355.0
2384093,2012-05-15,f,2019-05-31,5.0,2572.0
75948178,2016-06-05,f,2019-05-31,6.0,1090.0
4647027,2013-01-09,f,2019-05-31,1.0,2333.0
237924463,2019-01-20,f,2019-05-31,1.0,131.0
188577611,2018-05-08,f,2019-05-31,5.0,388.0
148111557,2017-08-28,f,2019-05-31,8.0,641.0
18865377,2014-07-25,t,2019-05-31,7.0,1771.0
11800010,2014-01-30,f,2019-05-31,1.0,1947.0
10345444,2013-11-30,f,2019-05-31,11.0,2008.0
43228743,2015-09-03,f,2019-05-31,9.0,1366.0
1396952,2011-11-11,f,2019-05-31,11.0,2758.0
104309976,2016-11-19,t,2019-05-31,11.0,923.0
104309976,2016-11-19,t,2019-05-31,11.0,923.0
104309976,2016-11-19,t,2019-05-31,11.0,923.0
237564869,2019-01-19,f,2019-05-31,1.0,132.0
11663301,2014-01-26,f,2019-05-31,1.0,1951.0
238137101,2019-01-21,f,2019-05-31,1.0,130.0
50409804,2015-12-02,t,2019-05-31,12.0,1276.0
10179471,2013-11-21,f,2019-05-31,11.0,2017.0
180234550,2018-03-24,f,2019-05-31,3.0,433.0
420725,2011-03-03,f,2019-05-31,3.0,3011.0
22301412,2014-10-08,f,2019-05-31,10.0,1696.0
118565935,2017-02-28,f,2019-05-31,2.0,822.0
118565935,2017-02-28,f,2019-05-31,2.0,822.0
118565935,2017-02-28,f,2019-05-31,2.0,822.0
72939676,2016-05-19,t,2019-05-31,5.0,1107.0
184083014,2018-04-13,t,2019-05-31,4.0,413.0
163490577,2017-12-20,f,2019-05-31,12.0,527.0
155311562,2017-10-19,f,2019-05-31,10.0,589.0
86284377,2016-07-27,t,2019-05-31,7.0,1038.0
121500207,2017-03-19,f,2019-05-31,3.0,803.0
121500207,2017-03-19,f,2019-05-31,3.0,803.0
24285050,2014-11-29,t,2019-05-31,11.0,1644.0
127048147,2017-04-22,t,2019-05-31,4.0,769.0
4759667,2013-01-19,f,2019-05-31,1.0,2323.0
3360739,2012-08-24,f,2019-05-31,8.0,2471.0
89017577,2016-08-09,f,2019-05-31,8.0,1025.0
29563937,2015-03-18,f,2019-05-31,3.0,1535.0
24516340,2014-12-05,f,2019-05-31,12.0,1638.0
52190619,2015-12-24,t,2019-05-31,12.0,1254.0
2555376,2012-06-05,f,2019-05-31,6.0,2551.0
41287584,2015-08-12,t,2019-05-31,8.0,1388.0
238556563,2019-01-23,f,2019-05-31,1.0,128.0
128898553,2017-05-04,f,2019-05-31,5.0,757.0
25768395,2015-01-07,f,2019-05-31,1.0,1605.0
30018339,2015-03-25,f,2019-05-31,3.0,1528.0
217175670,2018-09-25,t,2019-05-31,9.0,248.0
121500207,2017-03-19,f,2019-05-31,3.0,803.0
134083514,2017-06-08,f,2019-05-31,6.0,722.0
72671153,2016-05-18,f,2019-05-31,5.0,1108.0
217106838,2018-09-24,t,2019-05-31,9.0,249.0
62989883,2016-03-14,f,2019-05-31,3.0,1173.0
13777116,2014-04-01,f,2019-05-31,4.0,1886.0
13777116,2014-04-01,f,2019-05-31,4.0,1886.0
13777116,2014-04-01,f,2019-05-31,4.0,1886.0
13777116,2014-04-01,f,2019-05-31,4.0,1886.0
13777116,2014-04-01,f,2019-05-31,4.0,1886.0
13777116,2014-04-01,f,2019-05-31,4.0,1886.0
115868679,2017-02-10,f,2019-05-31,2.0,840.0
95951036,2016-09-19,f,2019-05-31,9.0,984.0
238908613,2019-01-25,f,2019-05-31,1.0,126.0
238160534,2019-01-21,f,2019-05-31,1.0,130.0
4715382,2013-01-15,f,2019-05-31,1.0,2327.0
4689326,2013-01-13,t,2019-05-31,1.0,2329.0
132363022,2017-05-28,f,2019-05-31,5.0,733.0
238952786,2019-01-25,f,2019-05-31,1.0,126.0
76356,2010-02-01,t,2019-05-31,2.0,3406.0
6984830,2013-06-18,t,2019-05-31,6.0,2173.0
135667823,2017-06-18,f,2019-05-31,6.0,712.0
238994424,2019-01-25,f,2019-05-31,1.0,126.0
97145305,2016-09-28,f,2019-05-31,9.0,975.0
2471277,2012-05-26,t,2019-05-31,5.0,2561.0
78742309,2016-06-20,f,2019-05-31,6.0,1075.0
179406932,2018-03-19,f,2019-05-31,3.0,438.0
127530104,2017-04-25,t,2019-05-31,4.0,766.0
127530104,2017-04-25,t,2019-05-31,4.0,766.0
236065399,2019-01-12,f,2019-05-31,1.0,139.0
239164630,2019-01-26,f,2019-05-31,1.0,125.0
85741379,2016-07-24,f,2019-05-31,7.0,1041.0
6752384,2013-06-05,t,2019-05-31,6.0,2186.0
36154036,2015-06-18,f,2019-05-31,6.0,1443.0
25823383,2015-01-08,f,2019-05-31,1.0,1604.0
33842657,2015-05-20,f,2019-05-31,5.0,1472.0
